close,high,low,n,open,date,volume,vw
737.2309,737.68,737.18,2091,737.64,2026-06-22 11:48:00-04:00,46974,737.409792
735.65,737.25,735.36,4507,737.25,2026-06-22 11:49:00-04:00,161145,736.061297
736.48,736.55,735.64,2635,735.65,2026-06-22 11:50:00-04:00,87517,736.140502
736.39,736.77,736.19,1975,736.49,2026-06-22 11:51:00-04:00,43554,736.525346
736.245,736.625,736.1501,1982,736.3501,2026-06-22 11:52:00-04:00,40117,736.386609
735.99,736.3,735.86,1983,736.26,2026-06-22 11:53:00-04:00,42090,736.099933
735.61,736.27,735.585,2045,736.01,2026-06-22 11:54:00-04:00,40059,735.942245
736.125,736.35,735.4,2486,735.6,2026-06-22 11:55:00-04:00,69971,735.902763
735.83,736.505,735.818,1780,736.19,2026-06-22 11:56:00-04:00,438140,736.22312
736.04,736.17,735.77,1881,735.9,2026-06-22 11:57:00-04:00,36453,735.939343
735.84,736.2098,735.4744,1936,736.02,2026-06-22 11:58:00-04:00,46654,735.857693
735.7376,736.15,735.5,1866,735.84,2026-06-22 11:59:00-04:00,32997,735.804794
735.84,736.0,735.3,2416,735.74,2026-06-22 12:00:00-04:00,53560,735.674379
735.2269,735.84,734.84,3761,735.83,2026-06-22 12:01:00-04:00,92304,735.151897
735.0,735.49,734.85,2109,735.24,2026-06-22 12:02:00-04:00,41944,735.154198
734.57,735.03,734.48,2620,734.995,2026-06-22 12:03:00-04:00,78340,734.639752
734.765,734.88,734.39,2597,734.61,2026-06-22 12:04:00-04:00,82294,734.606386
734.67,735.12,734.6,2097,734.75,2026-06-22 12:05:00-04:00,34048,734.889742
734.855,735.0,734.45,2392,734.82,2026-06-22 12:06:00-04:00,56249,734.728568
735.09,735.19,734.83,2040,734.83,2026-06-22 12:07:00-04:00,40495,735.053124
735.24,735.3799,735.0,1845,735.13,2026-06-22 12:08:00-04:00,23299,735.205594
735.5,735.62,735.1801,1940,735.22,2026-06-22 12:09:00-04:00,36183,735.423507
735.8,736.029,735.463,2217,735.47,2026-06-22 12:10:00-04:00,93866,735.822558
735.8,736.05,735.49,1837,735.82,2026-06-22 12:11:00-04:00,31864,735.877307
735.84,735.98,735.5201,1913,735.78,2026-06-22 12:12:00-04:00,26046,735.710751
736.075,736.22,735.77,1804,735.88,2026-06-22 12:13:00-04:00,38605,736.046825
736.2899,736.43,735.919,2032,736.065,2026-06-22 12:14:00-04:00,144723,736.251182
735.841,736.4,735.8,1932,736.27,2026-06-22 12:15:00-04:00,88230,736.037892
735.88,736.14,735.85,2002,735.85,2026-06-22 12:16:00-04:00,35432,735.952137
735.9501,736.19,735.71,1781,735.85,2026-06-22 12:17:00-04:00,20459,736.001096
735.9964,736.03,735.58,1905,735.995,2026-06-22 12:18:00-04:00,36799,735.793176
736.3135,736.3135,735.815,1690,736.0,2026-06-22 12:19:00-04:00,18818,736.024204
736.924,736.9248,736.241,1984,736.2701,2026-06-22 12:20:00-04:00,55869,736.74955
736.875,737.0886,736.76,2043,736.92,2026-06-22 12:21:00-04:00,234593,736.96412
736.0,736.7818,735.74,2033,736.78,2026-06-22 12:22:00-04:00,44369,736.141777
736.13,736.48,736.0,1955,736.11,2026-06-22 12:23:00-04:00,37811,736.236135
736.03,736.19,735.81,2122,736.14,2026-06-22 12:24:00-04:00,65478,736.046418
736.1,736.23,735.82,1832,736.03,2026-06-22 12:25:00-04:00,31109,735.978367
735.82,736.16,735.72,1915,736.08,2026-06-22 12:26:00-04:00,74454,735.943234
735.77,735.8992,735.58,1951,735.81,2026-06-22 12:27:00-04:00,65782,735.729573
736.3893,736.4,735.66,1944,735.78,2026-06-22 12:28:00-04:00,60635,735.967831
736.44,736.505,736.29,1819,736.36,2026-06-22 12:29:00-04:00,37936,736.414564
736.29,736.45,736.12,1858,736.44,2026-06-22 12:30:00-04:00,24195,736.277673
736.34,736.45,736.1507,1882,736.27,2026-06-22 12:31:00-04:00,34072,736.312408
735.7281,736.32,735.6,1878,736.32,2026-06-22 12:32:00-04:00,37991,735.824416
735.785,735.87,735.65,1750,735.73,2026-06-22 12:33:00-04:00,27724,735.780083
735.49,735.86,735.46,1712,735.78,2026-06-22 12:34:00-04:00,20800,735.637931
735.21,735.75,735.1,1826,735.475,2026-06-22 12:35:00-04:00,35193,735.322616
735.415,735.4899,735.02,1994,735.24,2026-06-22 12:36:00-04:00,37906,735.223193
735.28,735.4,735.08,1642,735.4,2026-06-22 12:37:00-04:00,13447,735.251863
735.14,735.32,735.08,1584,735.29,2026-06-22 12:38:00-04:00,17380,735.226977
735.43,735.59,735.08,1669,735.15,2026-06-22 12:39:00-04:00,129895,735.434356
734.98,735.67,734.91,1971,735.43,2026-06-22 12:40:00-04:00,38122,735.228091
735.41,735.65,734.96,1753,734.96,2026-06-22 12:41:00-04:00,28799,735.402244
735.53,735.6,735.27,1299,735.44,2026-06-22 12:42:00-04:00,47527,735.441247
735.2356,735.5,735.0,724,735.5,2026-06-22 12:43:00-04:00,29479,735.168467
735.38,735.47,735.1774,488,735.19,2026-06-22 12:44:00-04:00,432618,735.307551
734.93,735.49,734.93,650,735.35,2026-06-22 12:45:00-04:00,18413,735.193424
735.4,735.4,734.86,947,734.945,2026-06-22 12:46:00-04:00,47342,735.122192
735.66,735.695,735.32,1084,735.38,2026-06-22 12:47:00-04:00,60722,735.519972
735.76,735.91,735.61,880,735.66,2026-06-22 12:48:00-04:00,42619,735.758353
736.165,736.18,735.6,807,735.745,2026-06-22 12:49:00-04:00,61110,736.035173
736.39,736.5,736.0,1279,736.14,2026-06-22 12:50:00-04:00,79101,736.257204
736.39,736.47,736.14,1178,736.39,2026-06-22 12:51:00-04:00,47648,736.350586
736.43,736.6,736.29,791,736.38,2026-06-22 12:52:00-04:00,32147,736.444217
736.24,736.469,736.2001,687,736.46,2026-06-22 12:53:00-04:00,24602,736.335537
736.555,736.59,736.24,685,736.25,2026-06-22 12:54:00-04:00,20497,736.49445
736.36,736.72,736.275,771,736.52,2026-06-22 12:55:00-04:00,40142,736.430607
736.241,736.35,736.031,837,736.34,2026-06-22 12:56:00-04:00,30748,736.224349
736.1,736.315,735.93,789,736.27,2026-06-22 12:57:00-04:00,34735,736.094493
736.425,736.84,736.04,2731,736.13,2026-06-22 12:58:00-04:00,136083,736.461208
736.47,736.59,736.35,1286,736.39,2026-06-22 12:59:00-04:00,92394,736.439323
736.46,736.54,736.27,1167,736.48,2026-06-22 13:00:00-04:00,73617,736.421902
736.469,736.59,736.32,894,736.47,2026-06-22 13:01:00-04:00,51734,736.422135
736.2601,736.435,736.09,995,736.435,2026-06-22 13:02:00-04:00,60882,736.264046
736.715,736.7299,736.22,737,736.26,2026-06-22 13:03:00-04:00,31625,736.587338
736.535,736.77,736.53,1092,736.71,2026-06-22 13:04:00-04:00,67696,736.642694
735.85,736.51,735.82,1187,736.5,2026-06-22 13:05:00-04:00,70220,736.166827
735.41,735.87,735.19,980,735.85,2026-06-22 13:06:00-04:00,42988,735.409881
735.31,735.45,735.1,800,735.45,2026-06-22 13:07:00-04:00,30632,735.268393
735.34,735.56,735.3,585,735.31,2026-06-22 13:08:00-04:00,22691,735.419292
735.2999,735.66,735.27,613,735.32,2026-06-22 13:09:00-04:00,20904,735.435655
735.56,735.615,735.25,598,735.31,2026-06-22 13:10:00-04:00,24585,735.461369
735.4108,735.67,735.31,717,735.53,2026-06-22 13:11:00-04:00,21637,735.480941
735.7224,735.74,735.43,686,735.4446,2026-06-22 13:12:00-04:00,21770,735.583269
735.82,735.82,735.515,724,735.71,2026-06-22 13:13:00-04:00,124943,735.692122
735.98,735.985,735.5,724,735.8001,2026-06-22 13:14:00-04:00,28983,735.743765
736.485,736.56,735.97,1033,735.99,2026-06-22 13:15:00-04:00,47814,736.338818
736.38,736.59,736.265,638,736.49,2026-06-22 13:16:00-04:00,23778,736.399362
736.28,736.42,736.1,565,736.372,2026-06-22 13:17:00-04:00,14223,736.279454
736.57,736.616,736.33,634,736.33,2026-06-22 13:18:00-04:00,17839,736.522434
736.73,736.77,736.44,687,736.5601,2026-06-22 13:19:00-04:00,21858,736.625078
736.7617,737.02,736.7101,826,736.7101,2026-06-22 13:20:00-04:00,35303,736.930325
736.58,736.87,736.465,734,736.734,2026-06-22 13:21:00-04:00,33914,736.680891
736.45,736.735,736.3801,667,736.6,2026-06-22 13:22:00-04:00,22581,736.594461
736.675,736.8391,736.41,858,736.45,2026-06-22 13:23:00-04:00,44260,736.591908
736.7601,736.9,736.6,499,736.66,2026-06-22 13:24:00-04:00,8458,736.752483
736.625,736.785,736.56,581,736.77,2026-06-22 13:25:00-04:00,13124,736.649216
736.84,736.84,736.47,687,736.64,2026-06-22 13:26:00-04:00,34999,736.654361
736.76,736.9995,736.7212,763,736.85,2026-06-22 13:27:00-04:00,20328,736.872865
736.79,736.97,736.66,662,736.7301,2026-06-22 13:28:00-04:00,25161,736.86709
736.68,736.88,736.62,600,736.79,2026-06-22 13:29:00-04:00,16978,736.745165
736.805,736.89,736.51,1157,736.66,2026-06-22 13:30:00-04:00,45564,736.747649
736.61,736.83,736.61,891,736.8,2026-06-22 13:31:00-04:00,23793,736.690727
736.33,736.625,736.2,985,736.625,2026-06-22 13:32:00-04:00,26888,736.361116
736.19,736.4,736.14,924,736.31,2026-06-22 13:33:00-04:00,35281,736.212828
736.42,736.55,736.26,718,736.26,2026-06-22 13:34:00-04:00,19333,736.409857
736.3,736.44,736.09,973,736.42,2026-06-22 13:35:00-04:00,27041,736.264153
735.86,736.3,735.765,1073,736.29,2026-06-22 13:36:00-04:00,30049,735.956211
736.26,736.28,735.87,839,735.87,2026-06-22 13:37:00-04:00,22368,736.105658
736.34,736.5,736.23,694,736.26,2026-06-22 13:38:00-04:00,20752,736.375017
736.4912,736.54,736.2,727,736.35,2026-06-22 13:39:00-04:00,14003,736.399606
736.42,736.71,736.21,766,736.49,2026-06-22 13:40:00-04:00,28807,736.502812
736.351,736.4723,736.27,677,736.37,2026-06-22 13:41:00-04:00,15731,736.360274
736.36,736.5,736.23,893,736.36,2026-06-22 13:42:00-04:00,29306,736.35318
736.3,736.41,736.18,635,736.35,2026-06-22 13:43:00-04:00,18882,736.286369
736.31,736.4196,736.1701,511,736.31,2026-06-22 13:44:00-04:00,10866,736.330097
736.55,736.55,736.14,585,736.3,2026-06-22 13:45:00-04:00,17055,736.312076
736.715,736.72,736.32,536,736.55,2026-06-22 13:46:00-04:00,18125,736.519383
736.795,736.94,736.67,835,736.71,2026-06-22 13:47:00-04:00,47526,736.799278
736.8,737.05,736.73,1097,736.78,2026-06-22 13:48:00-04:00,55399,736.919716
737.0801,737.17,736.77,755,736.8,2026-06-22 13:49:00-04:00,39963,737.018925
737.33,737.42,737.06,891,737.08,2026-06-22 13:50:00-04:00,40105,737.297251
737.0799,737.39,736.98,645,737.31,2026-06-22 13:51:00-04:00,23292,737.155737
737.48,737.55,737.01,955,737.08,2026-06-22 13:52:00-04:00,147350,737.343274
737.73,737.74,737.45,1579,737.47,2026-06-22 13:53:00-04:00,128382,737.645383
737.83,737.96,737.7,1087,737.7187,2026-06-22 13:54:00-04:00,61041,737.842342
737.71,737.78,737.61,1039,737.78,2026-06-22 13:55:00-04:00,50762,737.711607
737.89,737.91,737.68,1263,737.7,2026-06-22 13:56:00-04:00,102905,737.813657
737.64,737.88,737.5602,1016,737.88,2026-06-22 13:57:00-04:00,43890,737.691829
737.45,737.6694,737.2601,782,737.65,2026-06-22 13:58:00-04:00,29363,737.422193
737.12,737.4699,737.1,750,737.44,2026-06-22 13:59:00-04:00,29252,737.26262
