close,high,low,n,open,date,volume,vw
744.2,744.31,744.0,1452,744.12,2026-06-22 12:09:00-04:00,51875,744.170973
744.33,744.48,744.16,1779,744.18,2026-06-22 12:10:00-04:00,73915,744.341448
744.42,744.6152,744.14,1681,744.325,2026-06-22 12:11:00-04:00,56694,744.414447
744.42,744.52,744.23,1505,744.42,2026-06-22 12:12:00-04:00,56102,744.405789
744.62,744.685,744.41,1523,744.46,2026-06-22 12:13:00-04:00,51339,744.553448
744.95,744.98,744.55,2193,744.62,2026-06-22 12:14:00-04:00,79078,744.82096
744.7,745.0499,744.64,1795,744.94,2026-06-22 12:15:00-04:00,70683,744.836654
744.67,744.88,744.66,1286,744.7,2026-06-22 12:16:00-04:00,45824,744.749203
744.71,744.84,744.55,1468,744.64,2026-06-22 12:17:00-04:00,54470,744.734963
744.74,744.74,744.46,1481,744.69,2026-06-22 12:18:00-04:00,79680,744.59659
744.96,744.96,744.61,1392,744.72,2026-06-22 12:19:00-04:00,56890,744.76277
745.3,745.35,744.95,2093,744.96,2026-06-22 12:20:00-04:00,98672,745.217573
745.1,745.36,745.1,1289,745.3,2026-06-22 12:21:00-04:00,50317,745.26243
744.515,745.1,744.45,1684,745.1,2026-06-22 12:22:00-04:00,86655,744.668682
744.58,744.78,744.51,1186,744.54,2026-06-22 12:23:00-04:00,40178,744.651557
744.495,744.62,744.37,1080,744.6,2026-06-22 12:24:00-04:00,38022,744.484483
744.59,744.6499,744.395,1149,744.505,2026-06-22 12:25:00-04:00,36643,744.525753
744.4,744.7,744.35,1177,744.62,2026-06-22 12:26:00-04:00,64271,744.554173
744.435,744.53,744.33,1430,744.38,2026-06-22 12:27:00-04:00,71093,744.408287
744.86,744.87,744.35,1197,744.45,2026-06-22 12:28:00-04:00,228284,744.604208
744.785,744.9,744.74,984,744.84,2026-06-22 12:29:00-04:00,32927,744.824801
744.71,744.805,744.65,1205,744.79,2026-06-22 12:30:00-04:00,40332,744.723696
744.78,744.87,744.68,1376,744.715,2026-06-22 12:31:00-04:00,60535,744.77084
744.385,744.76,744.28,1324,744.76,2026-06-22 12:32:00-04:00,49617,744.457836
744.385,744.46,744.36,1245,744.38,2026-06-22 12:33:00-04:00,50323,744.406964
744.34,744.45,744.26,1015,744.38,2026-06-22 12:34:00-04:00,34915,744.362123
744.18,744.48,744.12,1132,744.34,2026-06-22 12:35:00-04:00,42423,744.277215
744.4,744.42,744.08,1599,744.19,2026-06-22 12:36:00-04:00,67407,744.23802
744.33,744.43,744.18,1235,744.38,2026-06-22 12:37:00-04:00,53223,744.313725
744.2391,744.4,744.23,916,744.31,2026-06-22 12:38:00-04:00,29421,744.30426
744.4,744.51,744.22,1271,744.24,2026-06-22 12:39:00-04:00,53429,744.382454
744.12,744.52,744.04,1401,744.41,2026-06-22 12:40:00-04:00,57112,744.238809
